guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
1920,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the counselors in front of the animator admired the presidents .,the animator admired the counselors .,"the counselors admired the presidents and the counselors are in front of the animator , we do not know whether the animator admired the counselors .",counselors admired presidents counselors animator not know animator admired counselors
1921,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the penciller in front of the photographer affected the writers .,the photographer affected the penciller .,"the penciller affected the writers and the penciller is in front of the photographer , we do not know whether the photographer affected the penciller .",penciller affected writers penciller photographer not know photographer affected penciller
1922,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the strategist in front of the counselors affected the dancers .,the counselors affected the strategist .,"the strategist affected the dancers and the strategist is in front of the counselors , we do not know whether the counselors affected the strategist .",strategist affected dancers strategist counselors not know counselors affected strategist
1923,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the technicians next to the planners offended the doctor .,the planners offended the technicians .,"the technicians offended the doctor and the technicians are next to the planners , we do not know whether the planners offended the technicians .",technicians offended doctor technicians planners not know planners offended technicians
2080,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the presidents in front of the colorist thanked the senators .,the senators thanked the presidents .,"the presidents thanked the senators , we do not know whether the senators thanked the presidents .",presidents thanked senators not know senators thanked presidents
2081,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the strategists in front of the officers supported the authors .,the authors supported the strategists .,"the strategists supported the authors , we do not know whether the authors supported the strategists .",strategists supported authors not know authors supported strategists
2082,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the colorists in front of the psychotherapists supported the senators .,the senators supported the colorists .,"the colorists supported the senators , we do not know whether the senators supported the colorists .",colorists supported senators not know senators supported colorists
2083,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the actors in front of the president mentioned the planner .,the planner mentioned the actors .,"the actors mentioned the planner , we do not know whether the planner mentioned the actors .",actors mentioned planner not know planner mentioned actors
2240,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the planner in front of the doctors affected the strategists .,the strategists affected the doctors .,"the planner affected the strategists and the doctors are in front of the planner , we do not know whether the strategists affected the doctors .",planner affected strategists doctors planner not know strategists affected doctors
2241,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the presidents next to the illustrator needed the senators .,the senators needed the illustrator .,"the presidents needed the senators and the illustrator is next to the presidents , we do not know whether the senators needed the illustrator .",presidents needed senators illustrator presidents not know senators needed illustrator
2242,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the psychotherapist next to the lyricists admired the workers .,the workers admired the lyricists .,"the psychotherapist admired the workers and the lyricists are next to the psychotherapist , we do not know whether the workers admired the lyricists .",psychotherapist admired workers lyricists psychotherapist not know workers admired lyricists
2243,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the essayist in front of the colorists thanked the dancer .,the dancer thanked the colorists .,"the essayist thanked the dancer and the colorists are in front of the essayist , we do not know whether the dancer thanked the colorists .",essayist thanked dancer colorists essayist not know dancer thanked colorists
2400,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the senator mentioned the illustrator in front of the psychotherapists .,the illustrator mentioned the senator .,"the senator mentioned the illustrator , we do not know whether the illustrator mentioned the senator .",senator mentioned illustrator not know illustrator mentioned senator
2401,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the photojournalists contacted the photographers next to the actors .,the photographers contacted the photojournalists .,"the photojournalists contacted the photographers , we do not know whether the photographers contacted the photojournalists .",photojournalists contacted photographers not know photographers contacted photojournalists
2402,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the penciller admired the dancer next to the workers .,the dancer admired the penciller .,"the penciller admired the dancer , we do not know whether the dancer admired the penciller .",penciller admired dancer not know dancer admired penciller
2403,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the photojournalists addressed the psychiatrists next to the essayists .,the psychiatrists addressed the photojournalists .,"the photojournalists addressed the psychiatrists , we do not know whether the psychiatrists addressed the photojournalists .",photojournalists addressed psychiatrists not know psychiatrists addressed photojournalists
2560,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the student contacted the lyricist next to the psychologist .,the lyricist contacted the psychologist .,"the student contacted the lyricist and the lyricist is next to the psychologist , we do not know whether the lyricist contacted the psychologist .",student contacted lyricist lyricist psychologist not know lyricist contacted psychologist
2561,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the worker mentioned the technicians next to the psychologists .,the technicians mentioned the psychologists .,"the worker mentioned the technicians and the technicians are next to the psychologists , we do not know whether the technicians mentioned the psychologists .",worker mentioned technicians technicians psychologists not know technicians mentioned psychologists
2562,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the strategists expected the photographers next to the psychiatrists .,the photographers expected the psychiatrists .,"the strategists expected the photographers and the photographers are next to the psychiatrists , we do not know whether the photographers expected the psychiatrists .",strategists expected photographers photographers psychiatrists not know photographers expected psychiatrists
2563,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the dancer needed the technologist next to the illustrator .,the technologist needed the illustrator .,"the dancer needed the technologist and the technologist is next to the illustrator , we do not know whether the technologist needed the illustrator .",dancer needed technologist technologist illustrator not know technologist needed illustrator
3040,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the senator who the presidents affected expected the technologist .,the technologist expected the senator .,"the senator expected the technologist , we do not know whether the technologist expected the senator .",senator expected technologist not know technologist expected senator
