guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
323,2,lexical_overlap,le_around_relative_clause,1,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 the N2 Vt1 N1_Be1 still the N1.,N1 N2 Vt1 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the programmers who the actors admired helped the stylists .,the programmers helped the stylists .,the programmers who the actors admired are still the programmers .,programmers actors admired programmers
480,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the planners that saw the bakers recommended the dancers .,the planners recommended the dancers .,the planners that saw the bakers are still the planners .,planners saw bakers planners
481,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the students that thanked the engineer contacted the technologists .,the students contacted the technologists .,the students that thanked the engineer are still the students .,students thanked engineer students
482,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the judges that introduced the photojournalist brought the baker .,the judges brought the baker .,the judges that introduced the photojournalist are still the judges .,judges introduced photojournalist judges
483,3,lexical_overlap,le_around_relative_clause,2,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt2 the N3.,the N1 Rels1 Vt1 the N2 N1_Be1 still the N1.,N1 Vt1 N2 N1,"['N1', 'Rels1', 'Vt1', 'Vt2', 'N2', 'N3', 'N1_Be1']",the colorists that thanked the photojournalists contacted the judges .,the colorists contacted the judges .,the colorists that thanked the photojournalists are still the colorists .,colorists thanked photojournalists colorists
640,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the scientists and the engineers brought the doctors .,the scientists brought the doctors .,the scientists are part of the scientists and the engineers .,scientists scientists engineers
641,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the potters and the engineer admired the nurse .,the potters admired the nurse .,the potters are part of the potters and the engineer .,potters potters engineer
642,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the illustrators and the photojournalists found the athletes .,the illustrators found the athletes .,the illustrators are part of the illustrators and the photojournalists .,illustrators illustrators photojournalists
643,4,lexical_overlap,le_conjunction,0,entailment,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N3.,the N1 N1_Be1 part of the N1 and the N2.,N1 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N1_Be1']",the bakers and the senators brought the designers .,the bakers brought the designers .,the bakers are part of the bakers and the senators .,bakers bakers senators
960,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the athlete was admired by the technologist .,the technologist admired the athlete .,"admired is the active form of was admired by , so we swap the athlete and the technologist .",admired admired athlete technologist
961,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the potter was helped by the athlete .,the athlete helped the potter .,"helped is the active form of was helped by , so we swap the potter and the athlete .",helped helped potter athlete
962,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the stylist was helped by the director .,the director helped the stylist .,"helped is the active form of was helped by , so we swap the stylist and the director .",helped helped stylist director
963,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the technologist was brought by the dancer .,the dancer brought the technologist .,"brought is the active form of was brought by , so we swap the technologist and the dancer .",brought brought technologist dancer
1120,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the curators were saw by the photojournalists .,the photojournalists saw the curators .,"saw is the active form of was saw by , so we swap the curators and the photojournalists .",saw saw curators photojournalists
1121,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the actors were found by the potter .,the potter found the actors .,"found is the active form of was found by , so we swap the actors and the potter .",found found actors potter
1122,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the doctors were recommended by the judge .,the judge recommended the doctors .,"recommended is the active form of was recommended by , so we swap the doctors and the judge .",recommended recommended doctors judge
1123,7,lexical_overlap,le_passive,1,entailment,the Np1 were Vt1 by the N2.,the N2 Vt1 the Np1.,"Vt1 is the active form of was Vt1 by , so we swap the Np1 and the N2.",Vt1 Vt1 Np1 N2,"['Np1', 'Vt1', 'N2']",the designers were addressed by the nurses .,the nurses addressed the designers .,"addressed is the active form of was addressed by , so we swap the designers and the nurses .",addressed addressed designers nurses
1440,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the colorist that saw the planners recommended the engineers .,the colorist saw the planners .,that in that saw the planners refers to the colorist .,saw planners colorist
1441,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the technologist that found the judge contacted the directors .,the technologist found the judge .,that in that found the judge refers to the technologist .,found judge technologist
1442,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the planner who admired the judges contacted the officers .,the planner admired the judges .,who in who admired the judges refers to the planner .,admired judges planner
1443,9,lexical_overlap,le_relative_clause,1,entailment,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N1 Vt1 the N2.,Rels1 in Rels1 Vt1 the N2 refers to the N1.,Vt1 N2 N1,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the senators that introduced the photographer addressed the illustrators .,the senators introduced the photographer .,that in that introduced the photographer refers to the senators .,introduced photographer senators
1600,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the students contacted the scientists that introduced the baker .,the scientists introduced the baker .,the scientists is the subject of the relative clause that introduced the baker .,scientists introduced baker
1601,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the dancer needed the workers who introduced the photographer .,the workers introduced the photographer .,the workers is the subject of the relative clause who introduced the photographer .,workers introduced photographer
1602,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the worker introduced the designers who thanked the psychotherapists .,the designers thanked the psychotherapists .,the designers is the subject of the relative clause who thanked the psychotherapists .,designers thanked psychotherapists
1603,10,lexical_overlap,le_relative_clause,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt2 the N3.,the N2 is the subject of the relative clause Rels1 Vt2 the N3.,N2 Vt2 N3,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3']",the architects brought the psychotherapists who contacted the scientist .,the psychotherapists contacted the scientist .,the psychotherapists is the subject of the relative clause who contacted the scientist .,psychotherapists contacted scientist
1760,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the photojournalists introduced the stylists that the worker admired .,the worker admired the stylists .,the stylists are the object of the relative clause that the worker admired .,stylists worker admired
1761,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the engineers saw the officer that the doctor brought .,the doctor brought the officer .,the officer is the object of the relative clause that the doctor brought .,officer doctor brought
1762,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the curators found the students that the senators contacted .,the senators contacted the students .,the students are the object of the relative clause that the senators contacted .,students senators contacted
1763,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the directors addressed the athlete who the doctor admired .,the doctor admired the athlete .,the athlete is the object of the relative clause who the doctor admired .,athlete doctor admired
2080,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the architects next to the bakers thanked the athlete .,the athlete thanked the architects .,"the architects thanked the athlete , we do not know whether the athlete thanked the architects .",architects thanked athlete not know athlete thanked architects
2081,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the planner by the workers addressed the judges .,the judges addressed the planner .,"the planner addressed the judges , we do not know whether the judges addressed the planner .",planner addressed judges not know judges addressed planner
2082,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the illustrators next to the actor brought the dancers .,the dancers brought the illustrators .,"the illustrators brought the dancers , we do not know whether the dancers brought the illustrators .",illustrators brought dancers not know dancers brought illustrators
2083,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the athlete next to the photojournalist admired the architect .,the architect admired the athlete .,"the athlete admired the architect , we do not know whether the architect admired the athlete .",athlete admired architect not know architect admired athlete
2240,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the potter by the photojournalists found the athlete .,the athlete found the photojournalists .,"the potter found the athlete and the photojournalists are by the potter , we do not know whether the athlete found the photojournalists .",potter found athlete photojournalists potter not know athlete found photojournalists
2241,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the actor next to the senator introduced the potters .,the potters introduced the senator .,"the actor introduced the potters and the senator is next to the actor , we do not know whether the potters introduced the senator .",actor introduced potters senator actor not know potters introduced senator
2242,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the athlete next to the curator introduced the dancer .,the dancer introduced the curator .,"the athlete introduced the dancer and the curator is next to the athlete , we do not know whether the dancer introduced the curator .",athlete introduced dancer curator athlete not know dancer introduced curator
2243,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the dancer next to the bakers contacted the psychotherapist .,the psychotherapist contacted the bakers .,"the dancer contacted the psychotherapist and the bakers are next to the dancer , we do not know whether the psychotherapist contacted the bakers .",dancer contacted psychotherapist bakers dancer not know psychotherapist contacted bakers
2400,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the potter addressed the architects next to the baker .,the architects addressed the potter .,"the potter addressed the architects , we do not know whether the architects addressed the potter .",potter addressed architects not know architects addressed potter
2401,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the designer thanked the dancer next to the workers .,the dancer thanked the designer .,"the designer thanked the dancer , we do not know whether the dancer thanked the designer .",designer thanked dancer not know dancer thanked designer
2402,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the designers admired the curator next to the actors .,the curator admired the designers .,"the designers admired the curator , we do not know whether the curator admired the designers .",designers admired curator not know curator admired designers
2403,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the designers helped the judges by the psychotherapist .,the judges helped the designers .,"the designers helped the judges , we do not know whether the judges helped the designers .",designers helped judges not know judges helped designers
2560,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the directors contacted the colorists by the architects .,the colorists contacted the architects .,"the directors contacted the colorists and the colorists are by the architects , we do not know whether the colorists contacted the architects .",directors contacted colorists colorists architects not know colorists contacted architects
2561,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the potters helped the scientist by the officers .,the scientist helped the officers .,"the potters helped the scientist and the scientist is by the officers , we do not know whether the scientist helped the officers .",potters helped scientist scientist officers not know scientist helped officers
2562,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the athlete brought the nurse next to the directors .,the nurse brought the directors .,"the athlete brought the nurse and the nurse is next to the directors , we do not know whether the nurse brought the directors .",athlete brought nurse nurse directors not know nurse brought directors
2563,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the architect helped the dancers next to the curators .,the dancers helped the curators .,"the architect helped the dancers and the dancers are next to the curators , we do not know whether the dancers helped the curators .",architect helped dancers dancers curators not know dancers helped curators
2720,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the illustrator contacted the athlete next to the curator .,the curator contacted the illustrator .,"the illustrator contacted the athlete and the athlete is next to the curator , we do not know whether the curator contacted the illustrator .",illustrator contacted athlete athlete curator not know curator contacted illustrator
2721,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the scientists contacted the architect by the students .,the students contacted the scientists .,"the scientists contacted the architect and the architect is by the students , we do not know whether the students contacted the scientists .",scientists contacted architect architect students not know students contacted scientists
2722,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the photographers thanked the actor next to the designers .,the designers thanked the photographers .,"the photographers thanked the actor and the actor is next to the designers , we do not know whether the designers thanked the photographers .",photographers thanked actor actor designers not know designers thanked photographers
2723,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the scientists recommended the architects next to the judge .,the judge recommended the scientists .,"the scientists recommended the architects and the architects are next to the judge , we do not know whether the judge recommended the scientists .",scientists recommended architects architects judge not know judge recommended scientists
2880,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the doctors that the actor found helped the colorist .,the actor helped the doctors .,"that in that the actor found refers to the doctors and the doctors helped the colorist , we do not know whether the actor helped the doctors .",actor found doctors doctors helped colorist not know actor helped doctors
