guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
1921,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the therapist by the designers helped the managers .,the designers helped the therapist .,"the therapist helped the managers and the therapist is by the designers , we do not know whether the designers helped the therapist .",therapist helped managers therapist designers not know designers helped therapist
2080,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the lyricist next to the senators thanked the technicians .,the technicians thanked the lyricist .,"the lyricist thanked the technicians , we do not know whether the technicians thanked the lyricist .",lyricist thanked technicians not know technicians thanked lyricist
2081,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the chaplains next to the workers disturbed the therapists .,the therapists disturbed the chaplains .,"the chaplains disturbed the therapists , we do not know whether the therapists disturbed the chaplains .",chaplains disturbed therapists not know therapists disturbed chaplains
2240,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the artisans next to the designer helped the programmers .,the programmers helped the designer .,"the artisans helped the programmers and the designer is next to the artisans , we do not know whether the programmers helped the designer .",artisans helped programmers designer artisans not know programmers helped designer
2241,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the architect by the penciller offended the lyricists .,the lyricists offended the penciller .,"the architect offended the lyricists and the penciller is by the architect , we do not know whether the lyricists offended the penciller .",architect offended lyricists penciller architect not know lyricists offended penciller
2400,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the technologists thanked the psychotherapist by the psychiatrists .,the psychotherapist thanked the technologists .,"the technologists thanked the psychotherapist , we do not know whether the psychotherapist thanked the technologists .",technologists thanked psychotherapist not know psychotherapist thanked technologists
2401,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the musician mentioned the photojournalists next to the singer .,the photojournalists mentioned the musician .,"the musician mentioned the photojournalists , we do not know whether the photojournalists mentioned the musician .",musician mentioned photojournalists not know photojournalists mentioned musician
2560,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the animator addressed the managers by the programmers .,the managers addressed the programmers .,"the animator addressed the managers and the managers are by the programmers , we do not know whether the managers addressed the programmers .",animator addressed managers managers programmers not know managers addressed programmers
2561,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the lyricist disturbed the architects next to the animators .,the architects disturbed the animators .,"the lyricist disturbed the architects and the architects are next to the animators , we do not know whether the architects disturbed the animators .",lyricist disturbed architects architects animators not know architects disturbed animators
2720,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the managers recognized the worker next to the psychiatrist .,the psychiatrist recognized the managers .,"the managers recognized the worker and the worker is next to the psychiatrist , we do not know whether the psychiatrist recognized the managers .",managers recognized worker worker psychiatrist not know psychiatrist recognized managers
2721,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the counselors contacted the musicians next to the singers .,the singers contacted the counselors .,"the counselors contacted the musicians and the musicians are next to the singers , we do not know whether the singers contacted the counselors .",counselors contacted musicians musicians singers not know singers contacted counselors
2880,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the musician that the managers deceived affected the photojournalist .,the managers affected the musician .,"that in that the managers deceived refers to the musician and the musician affected the photojournalist , we do not know whether the managers affected the musician .",managers deceived musician musician affected photojournalist not know managers affected musician
2881,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the administrator that the photojournalists helped recognized the senator .,the photojournalists recognized the administrator .,"that in that the photojournalists helped refers to the administrator and the administrator recognized the senator , we do not know whether the photojournalists recognized the administrator .",photojournalists helped administrator administrator recognized senator not know photojournalists recognized administrator
3040,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the sculptors who the artists deceived recognized the technologists .,the technologists recognized the sculptors .,"the sculptors recognized the technologists , we do not know whether the technologists recognized the sculptors .",sculptors recognized technologists not know technologists recognized sculptors
3041,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the musician that the programmer mentioned contacted the senator .,the senator contacted the musician .,"the musician contacted the senator , we do not know whether the senator contacted the musician .",musician contacted senator not know senator contacted musician
3200,20,lexical_overlap,ln_relative_clause,2,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt1 the N2.,"the N1 N1_Be1 the object of the relative clause Rels1 the N2 Vt1 and the N1 Vt2 the N3 , we do not know whether the N3 Vt1 the N2.",N1 N2 Vt1 N1 Vt2 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the senators that the pencillers saw contacted the chaplains .,the chaplains saw the pencillers .,"the senators are the object of the relative clause that the pencillers saw and the senators contacted the chaplains , we do not know whether the chaplains saw the pencillers .",senators pencillers saw senators contacted chaplains not know chaplains saw pencillers
3201,20,lexical_overlap,ln_relative_clause,2,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt1 the N2.,"the N1 N1_Be1 the object of the relative clause Rels1 the N2 Vt1 and the N1 Vt2 the N3 , we do not know whether the N3 Vt1 the N2.",N1 N2 Vt1 N1 Vt2 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the musician that the artisan contacted deceived the animator .,the animator contacted the artisan .,"the musician is the object of the relative clause that the artisan contacted and the musician deceived the animator , we do not know whether the animator contacted the artisan .",musician artisan contacted musician deceived animator not know animator contacted artisan
3360,21,lexical_overlap,ln_relative_clause,3,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N2 Vt2 the N1.,"the N1 N1_Be1 the subject of the relative clause Rels1 Vt1 the N2 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N1 Vt1 N2 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the chaplains who thanked the psychiatrists helped the judges .,the psychiatrists helped the chaplains .,"the chaplains are the subject of the relative clause who thanked the psychiatrists and the chaplains helped the judges , we do not know whether the psychiatrists helped the chaplains .",chaplains thanked psychiatrists chaplains helped judges not know psychiatrists helped chaplains
3361,21,lexical_overlap,ln_relative_clause,3,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N2 Vt2 the N1.,"the N1 N1_Be1 the subject of the relative clause Rels1 Vt1 the N2 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N1 Vt1 N2 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the designer who deceived the sculptors contacted the lyricists .,the sculptors contacted the designer .,"the designer is the subject of the relative clause who deceived the sculptors and the designer contacted the lyricists , we do not know whether the sculptors contacted the designer .",designer deceived sculptors designer contacted lyricists not know sculptors contacted designer
3520,22,lexical_overlap,ln_relative_clause,4,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the psychotherapists that helped the technician recognized the counselor .,the counselor recognized the psychotherapists .,"the psychotherapists recognized the counselor , we do not know whether the counselor recognized the psychotherapists .",psychotherapists recognized counselor not know counselor recognized psychotherapists
3521,22,lexical_overlap,ln_relative_clause,4,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the workers who affected the therapists recognized the administrators .,the administrators recognized the workers .,"the workers recognized the administrators , we do not know whether the administrators recognized the workers .",workers recognized administrators not know administrators recognized workers
3840,24,lexical_overlap,ln_relative_clause,6,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the psychiatrists addressed the psychologist that contacted the illustrators .,the psychologist addressed the psychiatrists .,"the psychiatrists addressed the psychologist , we do not know whether the psychologist addressed the psychiatrists .",psychiatrists addressed psychologist not know psychologist addressed psychiatrists
3841,24,lexical_overlap,ln_relative_clause,6,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the technologists addressed the psychologists that helped the managers .,the psychologists addressed the technologists .,"the technologists addressed the psychologists , we do not know whether the psychologists addressed the technologists .",technologists addressed psychologists not know psychologists addressed technologists
4000,25,lexical_overlap,ln_relative_clause,7,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N3.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 Vt2 N3 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the judge saw the technologists that contacted the architects .,the technologists saw the architects .,"the technologists are the subject of the relative clause that contacted the architects and the judge saw the technologists , we do not know whether the technologists saw the architects .",technologists contacted architects judge saw technologists not know technologists saw architects
4001,25,lexical_overlap,ln_relative_clause,7,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N3.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 Vt2 N3 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the nurses disturbed the chaplains that addressed the technologists .,the chaplains disturbed the technologists .,"the chaplains are the subject of the relative clause that addressed the technologists and the nurses disturbed the chaplains , we do not know whether the chaplains disturbed the technologists .",chaplains addressed technologists nurses disturbed chaplains not know chaplains disturbed technologists
4160,26,lexical_overlap,ln_relative_clause,8,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N3 Vt1 the N1.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 Vt2 N3 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the therapists deceived the architects who disturbed the psychotherapists .,the psychotherapists deceived the therapists .,"the architects are the subject of the relative clause who disturbed the psychotherapists and the therapists deceived the architects , we do not know whether the psychotherapists deceived the therapists .",architects disturbed psychotherapists therapists deceived architects not know psychotherapists deceived therapists
4161,26,lexical_overlap,ln_relative_clause,8,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N3 Vt1 the N1.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 Vt2 N3 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the sculptors helped the artisans who mentioned the psychotherapists .,the psychotherapists helped the sculptors .,"the artisans are the subject of the relative clause who mentioned the psychotherapists and the sculptors helped the artisans , we do not know whether the psychotherapists helped the sculptors .",artisans mentioned psychotherapists sculptors helped artisans not know psychotherapists helped sculptors
4320,27,lexical_overlap,ln_relative_clause,9,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the penciller thanked the technicians that the animators affected .,the technicians thanked the penciller .,"the penciller thanked the technicians , we do not know whether the technicians thanked the penciller .",penciller thanked technicians not know technicians thanked penciller
4321,27,lexical_overlap,ln_relative_clause,9,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the psychologists helped the administrators that the programmer contacted .,the administrators helped the psychologists .,"the psychologists helped the administrators , we do not know whether the administrators helped the psychologists .",psychologists helped administrators not know administrators helped psychologists
4480,28,lexical_overlap,ln_relative_clause,10,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N3.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 N3 Vt2 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the artists contacted the manager who the artisans disturbed .,the manager contacted the artisans .,"the manager is the object of the relative clause who the artisans disturbed and the artists contacted the manager , we do not know whether the manager contacted the artisans .",manager artisans disturbed artists contacted manager not know manager contacted artisans
4481,28,lexical_overlap,ln_relative_clause,10,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N3.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 N3 Vt2 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the singer helped the psychotherapists who the psychologists recognized .,the psychotherapists helped the psychologists .,"the psychotherapists are the object of the relative clause who the psychologists recognized and the singer helped the psychotherapists , we do not know whether the psychotherapists helped the psychologists .",psychotherapists psychologists recognized singer helped psychotherapists not know psychotherapists helped psychologists
4640,29,lexical_overlap,ln_relative_clause,11,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt1 the N1.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 N3 Vt2 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the artist disturbed the musician that the senator deceived .,the senator disturbed the artist .,"the musician is the object of the relative clause that the senator deceived and the artist disturbed the musician , we do not know whether the senator disturbed the artist .",musician senator deceived artist disturbed musician not know senator disturbed artist
4641,29,lexical_overlap,ln_relative_clause,11,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt1 the N1.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 N3 Vt2 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the penciller helped the therapist who the judge recognized .,the judge helped the penciller .,"the therapist is the object of the relative clause who the judge recognized and the penciller helped the therapist , we do not know whether the judge helped the penciller .",therapist judge recognized penciller helped therapist not know judge helped penciller
4800,30,lexical_overlap,ln_passive,0,neutral,the Ns1 was Vt1 by the N2.,the Ns1 Vt1 the N2.,"Vt1 is the active form of was Vt1 by , so the N2 Vt1 the Ns1 , we do not know whether the Ns1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Ns1 not know Ns1 Vt1 N2,"['Ns1', 'N2', 'Vt1']",the psychiatrist was addressed by the penciller .,the psychiatrist addressed the penciller .,"addressed is the active form of was addressed by , so the penciller addressed the psychiatrist , we do not know whether the psychiatrist addressed the penciller .",addressed addressed penciller addressed psychiatrist not know psychiatrist addressed penciller
4801,30,lexical_overlap,ln_passive,0,neutral,the Ns1 was Vt1 by the N2.,the Ns1 Vt1 the N2.,"Vt1 is the active form of was Vt1 by , so the N2 Vt1 the Ns1 , we do not know whether the Ns1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Ns1 not know Ns1 Vt1 N2,"['Ns1', 'N2', 'Vt1']",the judge was recognized by the chaplains .,the judge recognized the chaplains .,"recognized is the active form of was recognized by , so the chaplains recognized the judge , we do not know whether the judge recognized the chaplains .",recognized recognized chaplains recognized judge not know judge recognized chaplains
4960,31,lexical_overlap,ln_passive,1,neutral,the Np1 were Vt1 by the N2.,the Np1 Vt1 the N2.,"Vt1 is the active form of were Vt1 by , so the N2 Vt1 the Np1 , we do not know whether the Np1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Np1 not know Np1 Vt1 N2,"['Np1', 'N2', 'Vt1']",the singers were saw by the technician .,the singers saw the technician .,"saw is the active form of were saw by , so the technician saw the singers , we do not know whether the singers saw the technician .",saw saw technician saw singers not know singers saw technician
