guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
960,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the illustrator was contacted by the managers .,the managers contacted the illustrator .,"contacted is the active form of was contacted by , so we swap the illustrator and the managers .",contacted contacted illustrator managers
961,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the manager was addressed by the psychiatrist .,the psychiatrist addressed the manager .,"addressed is the active form of was addressed by , so we swap the manager and the psychiatrist .",addressed addressed manager psychiatrist
962,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the animator was disturbed by the technologist .,the technologist disturbed the animator .,"disturbed is the active form of was disturbed by , so we swap the animator and the technologist .",disturbed disturbed animator technologist
963,6,lexical_overlap,le_passive,0,entailment,the Ns1 was Vt1 by the N2.,the N2 Vt1 the Ns1.,"Vt1 is the active form of was Vt1 by , so we swap the Ns1 and the N2 .",Vt1 Vt1 Ns1 N2,"['Ns1', 'Vt1', 'N2']",the psychiatrist was saw by the animators .,the animators saw the psychiatrist .,"saw is the active form of was saw by , so we swap the psychiatrist and the animators .",saw saw psychiatrist animators
1280,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the designer who the illustrator disturbed thanked the architect .,the illustrator disturbed the designer .,who in who the illustrator disturbed refers to the designer .,illustrator disturbed designer
1281,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the animators who the administrators thanked offended the sculptor .,the administrators thanked the animators .,who in who the administrators thanked refers to the animators .,administrators thanked animators
1282,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the therapist who the senator helped thanked the psychiatrists .,the senator helped the therapist .,who in who the senator helped refers to the therapist .,senator helped therapist
1283,8,lexical_overlap,le_relative_clause,0,entailment,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt1 the N1.,Rels1 in Rels1 the N2 Vt1 refers to the N1.,N2 Vt1 N1,"['N1', 'Vt1', 'N2', 'Vt2', 'N3', 'Rels1']",the programmer that the artisans deceived contacted the photojournalist .,the artisans deceived the programmer .,that in that the artisans deceived refers to the programmer .,artisans deceived programmer
1760,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the counselors recognized the illustrators who the psychologist mentioned .,the psychologist mentioned the illustrators .,the illustrators are the object of the relative clause who the psychologist mentioned .,illustrators psychologist mentioned
1761,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the psychologist offended the photojournalist who the pencillers mentioned .,the pencillers mentioned the photojournalist .,the photojournalist is the object of the relative clause who the pencillers mentioned .,photojournalist pencillers mentioned
1762,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the singer offended the psychologists who the artisans deceived .,the artisans deceived the psychologists .,the psychologists are the object of the relative clause who the artisans deceived .,psychologists artisans deceived
1763,11,lexical_overlap,le_relative_clause,3,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt2 the N2.,the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2.,N2 N3 Vt2,"['N1', 'Vt1', 'Vt2', 'N2', 'Rels1', 'N3', 'N2_Be1']",the lyricists deceived the worker who the counselor thanked .,the counselor thanked the worker .,the worker is the object of the relative clause who the counselor thanked .,worker counselor thanked
1920,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the technicians by the psychotherapist helped the nurses .,the psychotherapist helped the technicians .,"the technicians helped the nurses and the technicians are by the psychotherapist , we do not know whether the psychotherapist helped the technicians .",technicians helped nurses technicians psychotherapist not know psychotherapist helped technicians
1921,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the therapist by the designers helped the managers .,the designers helped the therapist .,"the therapist helped the managers and the therapist is by the designers , we do not know whether the designers helped the therapist .",therapist helped managers therapist designers not know designers helped therapist
1922,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the singer next to the artisans saw the counselor .,the artisans saw the singer .,"the singer saw the counselor and the singer is next to the artisans , we do not know whether the artisans saw the singer .",singer saw counselor singer artisans not know artisans saw singer
1923,12,lexical_overlap,ln_preposition,0,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N1 N1_Be1 P1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1']",the administrator next to the programmers saw the artist .,the programmers saw the administrator .,"the administrator saw the artist and the administrator is next to the programmers , we do not know whether the programmers saw the administrator .",administrator saw artist administrator programmers not know programmers saw administrator
2080,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the lyricist next to the senators thanked the technicians .,the technicians thanked the lyricist .,"the lyricist thanked the technicians , we do not know whether the technicians thanked the lyricist .",lyricist thanked technicians not know technicians thanked lyricist
2081,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the chaplains next to the workers disturbed the therapists .,the therapists disturbed the chaplains .,"the chaplains disturbed the therapists , we do not know whether the therapists disturbed the chaplains .",chaplains disturbed therapists not know therapists disturbed chaplains
2082,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the worker next to the pencillers addressed the artisans .,the artisans addressed the worker .,"the worker addressed the artisans , we do not know whether the artisans addressed the worker .",worker addressed artisans not know artisans addressed worker
2083,13,lexical_overlap,ln_preposition,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the psychiatrists by the administrators contacted the judge .,the judge contacted the psychiatrists .,"the psychiatrists contacted the judge , we do not know whether the judge contacted the psychiatrists .",psychiatrists contacted judge not know judge contacted psychiatrists
2240,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the artisans next to the designer helped the programmers .,the programmers helped the designer .,"the artisans helped the programmers and the designer is next to the artisans , we do not know whether the programmers helped the designer .",artisans helped programmers designer artisans not know programmers helped designer
2241,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the architect by the penciller offended the lyricists .,the lyricists offended the penciller .,"the architect offended the lyricists and the penciller is by the architect , we do not know whether the lyricists offended the penciller .",architect offended lyricists penciller architect not know lyricists offended penciller
2242,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the chaplains by the designers contacted the worker .,the worker contacted the designers .,"the chaplains contacted the worker and the designers are by the chaplains , we do not know whether the worker contacted the designers .",chaplains contacted worker designers chaplains not know worker contacted designers
2243,14,lexical_overlap,ln_preposition,2,neutral,the N1 P1 the N2 Vt1 the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 N2_Be1 P1 the N1 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N3 N2 N1 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N2_Be1']",the artists by the administrator deceived the senators .,the senators deceived the administrator .,"the artists deceived the senators and the administrator is by the artists , we do not know whether the senators deceived the administrator .",artists deceived senators administrator artists not know senators deceived administrator
2400,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the technologists thanked the psychotherapist by the psychiatrists .,the psychotherapist thanked the technologists .,"the technologists thanked the psychotherapist , we do not know whether the psychotherapist thanked the technologists .",technologists thanked psychotherapist not know psychotherapist thanked technologists
2401,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the musician mentioned the photojournalists next to the singer .,the photojournalists mentioned the musician .,"the musician mentioned the photojournalists , we do not know whether the photojournalists mentioned the musician .",musician mentioned photojournalists not know photojournalists mentioned musician
2402,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the manager helped the therapists by the administrators .,the therapists helped the manager .,"the manager helped the therapists , we do not know whether the therapists helped the manager .",manager helped therapists not know therapists helped manager
2403,15,lexical_overlap,ln_preposition,3,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1']",the psychologists saw the singer next to the senator .,the singer saw the psychologists .,"the psychologists saw the singer , we do not know whether the singer saw the psychologists .",psychologists saw singer not know singer saw psychologists
2560,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the animator addressed the managers by the programmers .,the managers addressed the programmers .,"the animator addressed the managers and the managers are by the programmers , we do not know whether the managers addressed the programmers .",animator addressed managers managers programmers not know managers addressed programmers
2561,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the lyricist disturbed the architects next to the animators .,the architects disturbed the animators .,"the lyricist disturbed the architects and the architects are next to the animators , we do not know whether the architects disturbed the animators .",lyricist disturbed architects architects animators not know architects disturbed animators
2562,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the technicians affected the judge next to the nurses .,the judge affected the nurses .,"the technicians affected the judge and the judge is next to the nurses , we do not know whether the judge affected the nurses .",technicians affected judge judge nurses not know judge affected nurses
2563,16,lexical_overlap,ln_preposition,4,neutral,the N1 Vt1 the N2 P1 the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N2 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the administrator thanked the psychotherapist next to the lyricists .,the psychotherapist thanked the lyricists .,"the administrator thanked the psychotherapist and the psychotherapist is next to the lyricists , we do not know whether the psychotherapist thanked the lyricists .",administrator thanked psychotherapist psychotherapist lyricists not know psychotherapist thanked lyricists
2720,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the managers recognized the worker next to the psychiatrist .,the psychiatrist recognized the managers .,"the managers recognized the worker and the worker is next to the psychiatrist , we do not know whether the psychiatrist recognized the managers .",managers recognized worker worker psychiatrist not know psychiatrist recognized managers
2721,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the counselors contacted the musicians next to the singers .,the singers contacted the counselors .,"the counselors contacted the musicians and the musicians are next to the singers , we do not know whether the singers contacted the counselors .",counselors contacted musicians musicians singers not know singers contacted counselors
2722,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the chaplain thanked the therapist next to the illustrator .,the illustrator thanked the chaplain .,"the chaplain thanked the therapist and the therapist is next to the illustrator , we do not know whether the illustrator thanked the chaplain .",chaplain thanked therapist therapist illustrator not know illustrator thanked chaplain
2723,17,lexical_overlap,ln_preposition,5,neutral,the N1 Vt1 the N2 P1 the N3.,the N3 Vt1 the N1.,"the N1 Vt1 the N2 and the N2 N2_Be2 P1 the N3 , we do not know whether the N3 Vt1 the N1.",N1 Vt1 N2 N2 N3 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'P1', 'N1_Be1', 'N2_Be2']",the illustrators affected the designers next to the technologist .,the technologist affected the illustrators .,"the illustrators affected the designers and the designers are next to the technologist , we do not know whether the technologist affected the illustrators .",illustrators affected designers designers technologist not know technologist affected illustrators
2880,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the musician that the managers deceived affected the photojournalist .,the managers affected the musician .,"that in that the managers deceived refers to the musician and the musician affected the photojournalist , we do not know whether the managers affected the musician .",managers deceived musician musician affected photojournalist not know managers affected musician
2881,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the administrator that the photojournalists helped recognized the senator .,the photojournalists recognized the administrator .,"that in that the photojournalists helped refers to the administrator and the administrator recognized the senator , we do not know whether the photojournalists recognized the administrator .",photojournalists helped administrator administrator recognized senator not know photojournalists recognized administrator
2882,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the animators that the counselors mentioned recognized the architects .,the counselors recognized the animators .,"that in that the counselors mentioned refers to the animators and the animators recognized the architects , we do not know whether the counselors recognized the animators .",counselors mentioned animators animators recognized architects not know counselors recognized animators
2883,18,lexical_overlap,ln_relative_clause,0,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N2 Vt2 the N1.,"Rels1 in Rels1 the N2 Vt1 refers to the N1 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N2 Vt1 N1 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the nurse that the sculptors mentioned recognized the chaplains .,the sculptors recognized the nurse .,"that in that the sculptors mentioned refers to the nurse and the nurse recognized the chaplains , we do not know whether the sculptors recognized the nurse .",sculptors mentioned nurse nurse recognized chaplains not know sculptors recognized nurse
3040,19,lexical_overlap,ln_relative_clause,1,neutral,the N1 Rels1 the N2 Vt1 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the sculptors who the artists deceived recognized the technologists .,the technologists recognized the sculptors .,"the sculptors recognized the technologists , we do not know whether the technologists recognized the sculptors .",sculptors recognized technologists not know technologists recognized sculptors
