guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
3360,21,lexical_overlap,ln_relative_clause,3,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N2 Vt2 the N1.,"the N1 N1_Be1 the subject of the relative clause Rels1 Vt1 the N2 and the N1 Vt2 the N3 , we do not know whether the N2 Vt2 the N1.",N1 Vt1 N2 N1 Vt2 N3 not know N2 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N1_Be1']",the chaplains who thanked the psychiatrists helped the judges .,the psychiatrists helped the chaplains .,"the chaplains are the subject of the relative clause who thanked the psychiatrists and the chaplains helped the judges , we do not know whether the psychiatrists helped the chaplains .",chaplains thanked psychiatrists chaplains helped judges not know psychiatrists helped chaplains
3520,22,lexical_overlap,ln_relative_clause,4,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N3 Vt2 the N1.,"the N1 Vt2 the N3 , we do not know whether the N3 Vt2 the N1.",N1 Vt2 N3 not know N3 Vt2 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the psychotherapists that helped the technician recognized the counselor .,the counselor recognized the psychotherapists .,"the psychotherapists recognized the counselor , we do not know whether the counselor recognized the psychotherapists .",psychotherapists recognized counselor not know counselor recognized psychotherapists
3840,24,lexical_overlap,ln_relative_clause,6,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the psychiatrists addressed the psychologist that contacted the illustrators .,the psychologist addressed the psychiatrists .,"the psychiatrists addressed the psychologist , we do not know whether the psychologist addressed the psychiatrists .",psychiatrists addressed psychologist not know psychologist addressed psychiatrists
4000,25,lexical_overlap,ln_relative_clause,7,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N2 Vt1 the N3.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 Vt2 N3 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the judge saw the technologists that contacted the architects .,the technologists saw the architects .,"the technologists are the subject of the relative clause that contacted the architects and the judge saw the technologists , we do not know whether the technologists saw the architects .",technologists contacted architects judge saw technologists not know technologists saw architects
4160,26,lexical_overlap,ln_relative_clause,8,neutral,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N3 Vt1 the N1.,"the N2 N2_Be1 the subject of the relative clause Rels1 Vt2 the N3 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 Vt2 N3 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the therapists deceived the architects who disturbed the psychotherapists .,the psychotherapists deceived the therapists .,"the architects are the subject of the relative clause who disturbed the psychotherapists and the therapists deceived the architects , we do not know whether the psychotherapists deceived the therapists .",architects disturbed psychotherapists therapists deceived architects not know psychotherapists deceived therapists
4320,27,lexical_overlap,ln_relative_clause,9,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1']",the penciller thanked the technicians that the animators affected .,the technicians thanked the penciller .,"the penciller thanked the technicians , we do not know whether the technicians thanked the penciller .",penciller thanked technicians not know technicians thanked penciller
4480,28,lexical_overlap,ln_relative_clause,10,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N3.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 N3 Vt2 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the artists contacted the manager who the artisans disturbed .,the manager contacted the artisans .,"the manager is the object of the relative clause who the artisans disturbed and the artists contacted the manager , we do not know whether the manager contacted the artisans .",manager artisans disturbed artists contacted manager not know manager contacted artisans
4640,29,lexical_overlap,ln_relative_clause,11,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N3 Vt1 the N1.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N3 Vt1 the N1.",N2 N3 Vt2 N1 Vt1 N2 not know N3 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the artist disturbed the musician that the senator deceived .,the senator disturbed the artist .,"the musician is the object of the relative clause that the senator deceived and the artist disturbed the musician , we do not know whether the senator disturbed the artist .",musician senator deceived artist disturbed musician not know senator disturbed artist
4800,30,lexical_overlap,ln_passive,0,neutral,the Ns1 was Vt1 by the N2.,the Ns1 Vt1 the N2.,"Vt1 is the active form of was Vt1 by , so the N2 Vt1 the Ns1 , we do not know whether the Ns1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Ns1 not know Ns1 Vt1 N2,"['Ns1', 'N2', 'Vt1']",the psychiatrist was addressed by the penciller .,the psychiatrist addressed the penciller .,"addressed is the active form of was addressed by , so the penciller addressed the psychiatrist , we do not know whether the psychiatrist addressed the penciller .",addressed addressed penciller addressed psychiatrist not know psychiatrist addressed penciller
4960,31,lexical_overlap,ln_passive,1,neutral,the Np1 were Vt1 by the N2.,the Np1 Vt1 the N2.,"Vt1 is the active form of were Vt1 by , so the N2 Vt1 the Np1 , we do not know whether the Np1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Np1 not know Np1 Vt1 N2,"['Np1', 'N2', 'Vt1']",the singers were saw by the technician .,the singers saw the technician .,"saw is the active form of were saw by , so the technician saw the singers , we do not know whether the singers saw the technician .",saw saw technician saw singers not know singers saw technician
5120,32,lexical_overlap,ln_conjunction,0,neutral,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 Vt1 the N3 , we do not know whether the N1 Vt1 the N2.",N1 Vt1 N3 N2 Vt1 N3 not know N1 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the singers and the artists helped the managers .,the singers helped the artists .,"the singers helped the managers and the artists helped the managers , we do not know whether the singers helped the artists .",singers helped managers artists helped managers not know singers helped artists
5600,35,lexical_overlap,ln_conjunction,3,neutral,the N1 Vt1 the N2 and the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N2 N1 Vt1 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the senator affected the psychiatrist and the lyricists .,the lyricists affected the psychiatrist .,"the senator affected the psychiatrist and the senator affected the lyricists , we do not know whether the lyricists affected the psychiatrist .",senator affected psychiatrist senator affected lyricists not know lyricists affected psychiatrist
5760,36,lexical_overlap,ln_subject/object_swap,0,neutral,the N1 Vt1 the N2.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , if the N1 and the N2 are swapped , then we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'Vt1']",the animators offended the manager .,the manager offended the animators .,"the animators offended the manager , if the animators and the manager are swapped , then we do not know whether the manager offended the animators .",animators offended manager animators manager not know manager offended animators
6080,38,subsequence,se_adjective,1,entailment,Adj1 Np1 Vt1 the N2.,Np1 Vt1 the N2.,Adj1 Np1 are still Np1.,Adj1 Np1 Np1,"['Adj1', 'Np1', 'Vt1', 'N2']",angry therapists affected the musician .,therapists affected the musician .,angry therapists are still therapists .,angry therapists therapists
6240,39,subsequence,se_understood_object,0,entailment,the N1 Vunderstand1 the Vunderstand1_O1.,the N1 Vunderstand1.,Vunderstand1 the Vunderstand1_O1 is still Vunderstand1.,Vunderstand1 Vunderstand1_O1 Vunderstand1,"['N1', 'Vunderstand1_O1', 'Vunderstand1']",the singers read the column .,the singers read .,read the column is still read .,read column read
6400,40,subsequence,se_relative_clause_on_obj,0,entailment,the N1 Vt1 the N2 Rels1 Vi2.,the N1 Vt1 the N2.,the N2 Rels1 Vi2 N2_Be1 still the N2.,N2 Vi2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vi2']",the therapist thanked the singer who existed .,the therapist thanked the singer .,the singer who existed is still the singer .,singer existed singer
6560,41,subsequence,se_relative_clause_on_obj,1,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N1 Vt1 the N2.,the N2 Rels1 the N3 Vt2 N2_Be1 still the N2.,N2 N3 Vt2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vt2', 'N3']",the therapists thanked the penciller that the photojournalist addressed .,the therapists thanked the penciller .,the penciller that the photojournalist addressed is still the penciller .,penciller photojournalist addressed penciller
6720,42,subsequence,se_relative_clause_on_obj,2,entailment,the N1 Vt1 the N2 Rels1 Vt2 the N3.,the N1 Vt1 the N2.,the N2 Rels1 Vt2 the N3 N2_Be1 still the N2.,N2 Vt2 N3 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vt2', 'N3']",the therapists saw the psychologists that helped the artists .,the therapists saw the psychologists .,the psychologists that helped the artists are still the psychologists .,psychologists helped artists psychologists
6880,43,subsequence,se_PP_on_obj,0,entailment,the N1 Vt1 the N2 P1 the N3.,the N1 Vt1 the N2.,the N2 P1 the N3 N2_Be1 still the N2.,N2 N3 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'P1', 'N3']",the architects mentioned the photojournalist next to the psychiatrist .,the architects mentioned the photojournalist .,the photojournalist next to the psychiatrist is still the photojournalist .,photojournalist psychiatrist photojournalist
7040,44,subsequence,se_conjunction,0,entailment,the N1 and the N2 Vi1.,the N2 Vi1.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vi1', 'N2', 'N2_Be1']",the architect and the judges danced .,the judges danced .,the judges are part of the architect and the judges .,judges architect judges
7200,45,subsequence,se_conjunction,1,entailment,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N3.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the musicians and the lyricists thanked the psychotherapists .,the lyricists thanked the psychotherapists .,the lyricists are part of the musicians and the lyricists .,lyricists musicians lyricists
7360,46,subsequence,se_conjunction,2,entailment,the N1 Vt1 the N2 and the N3.,the N1 Vt1 the N2.,the N2 N2_Be1 part of the N2 and the N3.,N2 N2 N3,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the illustrators contacted the artisan and the animators .,the illustrators contacted the artisan .,the artisan is part of the artisan and the animators .,artisan artisan animators
7520,47,subsequence,sn_PP_on_subject,0,neutral,the N1 P1 the N2 Vi1.,the N2 Vi1.,"the N1 N1_Be1 P1 the N2 and the N1 Vi1 , we do not know whether the N2 Vi1.",N1 N2 N1 Vi1 not know N2 Vi1,"['N1', 'Vi1', 'N2', 'P1', 'N1_Be1']",the nurses next to the worker yelled .,the worker yelled .,"the nurses are next to the worker and the nurses yelled , we do not know whether the worker yelled .",nurses worker nurses yelled not know worker yelled
7840,49,subsequence,sn_relative_clause_on_subject,0,neutral,the N1 Rels1 Vt1 the N2 Vi2.,the N2 Vi2.,"the N1 Rels1 Vt1 the N2 N1_Be1 still the N1 , so the N1 Vi2 and we do not know whether the N2 Vi2.",N1 Vt1 N2 N1 N1 Vi2 not know N2 Vi2,"['N1', 'Vt1', 'N2', 'Vi2', 'Rels1', 'N1_Be1']",the designers that mentioned the manager sat .,the manager sat .,"the designers that mentioned the manager are still the designers , so the designers sat and we do not know whether the manager sat .",designers mentioned manager designers designers sat not know manager sat
8000,50,subsequence,sn_relative_clause_on_subject,1,neutral,the N1 Rels1 Vt1 the N2 Vt2 the N3.,the N2 Vt2 the N3.,"the N1 Rels1 Vt1 the N2 N1_Be1 still the N1 , so the N1 Vt2 the N3 and we do not know whether the N2 Vt2 the N3.",N1 Vt1 N2 N1 N1 Vt2 N3 not know N2 Vt2 N3,"['N1', 'Vt1', 'N2', 'Vt2', 'Rels1', 'N3', 'N1_Be1']",the psychiatrists that affected the counselor addressed the singer .,the counselor addressed the singer .,"the psychiatrists that affected the counselor are still the psychiatrists , so the psychiatrists addressed the singer and we do not know whether the counselor addressed the singer .",psychiatrists affected counselor psychiatrists psychiatrists addressed singer not know counselor addressed singer
8640,54,subsequence,sn_NP/Z,0,neutral,"Conj1 the N1 Vnpz1 , the N2 Vi2.",the N1 Vnpz1 the N2.,"the N2 Vi2 and the N1 Vnpz1 , we do not know whether the N1 Vnpz1 the N2.",N2 Vi2 N1 Vnpz1 not know N1 Vnpz1 N2,"['Conj1', 'N1', 'N2', 'Vnpz1', 'Vi2']","since the illustrator stopped , the technologists continued .",the illustrator stopped the technologists .,"the technologists continued and the illustrator stopped , we do not know whether the illustrator stopped the technologists .",technologists continued illustrator stopped not know illustrator stopped technologists
8960,56,subsequence,sn_NP/S,0,neutral,the N1 Vnps1 the N2 Vi2.,the N1 Vnps1 the N2.,"the N1 Vnps1 the N2 Vi2 , we do not know whether the N1 Vnps1 the person as in the N2.",N1 Vnps1 N2 Vi2 not know N1 Vnps1 N2,"['N1', 'N2', 'Vnps1', 'Vi2']",the lyricist knew the therapists agreed .,the lyricist knew the therapists .,"the lyricist knew the therapists agreed , we do not know whether the lyricist knew the person as in the therapists .",lyricist knew therapists agreed not know lyricist knew therapists
9120,57,subsequence,sn_NP/S,1,neutral,the N1 Vnps1 the N2 Vt2 the N3.,the N1 Vnps1 the N2.,"the N1 Vnps1 the N2 Vt2 the N3 , we do not know whether the N1 Vnps1 the person as in the N2.",N1 Vnps1 N2 Vt2 N3 not know N1 Vnps1 N2,"['N1', 'N2', 'Vnps1', 'Vt2', 'N3']",the psychologist knew the therapist mentioned the lyricist .,the psychologist knew the therapist .,"the psychologist knew the therapist mentioned the lyricist , we do not know whether the psychologist knew the person as in the therapist .",psychologist knew therapist mentioned lyricist not know psychologist knew therapist
9440,59,constituent,ce_after_since_clause,1,entailment,"Advoutent1 the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,"the N1 Vt1 the N3 , so the N2 Vi2.",N1 Vt1 N3 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3', 'Advoutent1']","after the animator deceived the psychotherapists , the counselor appeared .",the counselor appeared .,"the animator deceived the psychotherapists , so the counselor appeared .",animator deceived psychotherapists counselor appeared
9600,60,constituent,ce_after_since_clause,2,entailment,"Advoutent1 the N1 Vi1 , the N2 Vt2 the N3.",the N2 Vt2 the N3.,"the N1 Vi1 , so the N2 Vt2 the N3.",N1 Vi1 N2 Vt2 N3,"['N1', 'N2', 'Vi1', 'Vt2', 'N3', 'Advoutent1']","while the artist appeared , the judge offended the designer .",the judge offended the designer .,"the artist appeared , so the judge offended the designer .",artist appeared judge offended designer
9760,61,constituent,ce_after_since_clause,3,entailment,"Advoutent1 the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N2 Vt2 the N4.,"the N1 Vt1 the N3 , so the N2 Vt2 the N4.",N1 Vt1 N3 N2 Vt2 N4,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4', 'Advoutent1']","though the senator deceived the photojournalist , the administrators mentioned the technician .",the administrators mentioned the technician .,"the senator deceived the photojournalist , so the administrators mentioned the technician .",senator deceived photojournalist administrators mentioned technician
9920,62,constituent,ce_after_since_clause,4,entailment,"in case the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,the past tense Vi2 suggests the N2 Vi2 happened.,Vi2 N2 Vi2,"['N1', 'N2', 'Vi1', 'Vi2']","in case the animators existed , the designer waited .",the designer waited .,the past tense waited suggests the designer waited happened .,waited designer waited
10080,63,constituent,ce_after_since_clause,5,entailment,"in case the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,the past tense Vi2 suggests the N2 Vi2 happened.,Vi2 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","in case the psychologist disturbed the singers , the technologists sat .",the technologists sat .,the past tense sat suggests the technologists sat happened .,sat technologists sat
10400,65,constituent,ce_after_since_clause,7,entailment,"in case the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N2 Vt2 the N4.,the past tense Vt2 the N3 suggests the N2 Vt2 the N3 happened.,Vt2 N3 N2 Vt2 N3,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","in case the animator contacted the singer , the psychologist recognized the programmers .",the psychologist recognized the programmers .,the past tense recognized the singer suggests the psychologist recognized the singer happened .,recognized singer psychologist recognized singer
10560,66,constituent,ce_after_since_clause,8,entailment,"whether or not the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,the N2 Vi2 despite the clause whether or not the N1 Vi1.,N2 Vi2 N1 Vi1,"['N1', 'N2', 'Vi1', 'Vi2']","whether or not the architect listened , the sculptor resigned .",the sculptor resigned .,the sculptor resigned despite the clause whether or not the architect listened .,sculptor resigned architect listened
10880,68,constituent,ce_after_since_clause,10,entailment,"whether or not the N1 Vi1 , the N2 Vt2 the N3.",the N2 Vt2 the N3.,the N2 Vt2 the N3 despite the clause whether or not the N1 Vi1.,N2 Vt2 N3 N1 Vi1,"['N1', 'N2', 'Vi1', 'Vt2', 'N3']","whether or not the singers waited , the artists offended the worker .",the artists offended the worker .,the artists offended the worker despite the clause whether or not the singers waited .,artists offended worker singers waited
11040,69,constituent,ce_after_since_clause,11,entailment,"whether or not the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N2 Vt2 the N4.,the N2 Vt2 the N4 despite the clause whether or not the N1 Vt1 the N3.,N2 Vt2 N4 N1 Vt1 N3,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","whether or not the psychotherapists disturbed the animators , the sculptor saw the illustrators .",the sculptor saw the illustrators .,the sculptor saw the illustrators despite the clause whether or not the psychotherapists disturbed the animators .,sculptor saw illustrators psychotherapists disturbed animators
11200,70,constituent,ce_embedded_under_verb,0,entailment,the N1 Vconstquotentailed1 that the N2 Vi2.,the N2 Vi2.,"the N1 Vconstquotentailed1 that the N2 Vi2 , so the N2 Vi2 happened.",N1 Vconstquotentailed1 N2 Vi2 N2 Vi2,"['N1', 'N2', 'Vconstquotentailed1', 'Vi2']",the artisans remembered that the technologist agreed .,the technologist agreed .,"the artisans remembered that the technologist agreed , so the technologist agreed happened .",artisans remembered technologist agreed technologist agreed
11360,71,constituent,ce_embedded_under_verb,1,entailment,the N1 Vconstquotentailed1 that the N2 Vt2 the N3.,the N2 Vt2 the N3.,"the N1 Vconstquotentailed1 that the N2 Vt2 the N3 , so the N2 Vt2 the N3 happened.",N1 Vconstquotentailed1 N2 Vt2 N3 N2 Vt2 N3,"['N1', 'N2', 'Vconstquotentailed1', 'Vt2', 'N3']",the nurses forgot that the animators addressed the singer .,the animators addressed the singer .,"the nurses forgot that the animators addressed the singer , so the animators addressed the singer happened .",nurses forgot animators addressed singer animators addressed singer
